0,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua & Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Brazil,Brunei Darussalem,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Congo Democratic,Costa Rica,Cote dIvoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatamala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City),Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea North,Korea South,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Phillipines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome & Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts & Nevis,St. Lucia,St. Vincent & The Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Eritrea,0,0,0,0,0,0,0,0,3497,378,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,0,0,0,4683,0,0,0,0,0,0,945,2847,0,0,0,12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8428,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709,0,0,0,0,3282,0,0,0,0,0,0,0,0,0,0,2958,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,0,0,0,0,0,0,0,0,0,7831,3365,0,0,0,600,0,0,0,0,0,0,0,0,0,1116,0,0,14771,6568,0,0,0,0,0,6844,0,0
Estonia,0,0,0,0,0,0,7586,0,9241,14174,2460,0,0,0,0,22706,19926,0,0,0,0,0,0,5025,0,6930,0,0,0,0,0,14321,0,0,0,5758,4459,462,0,4945,0,0,0,0,0,8401,20301,17341,0,0,0,272,0,0,0,0,0,0,0,40341,19442,0,0,0,54733,0,7958,0,0,5892,0,0,0,0,0,16193,5104,0,0,0,0,11787,17198,23809,0,12110,21,13154,0,0,0,8936,0,0,0,0,46996,0,0,0,4729,0,17874,9337,0,0,0,0,0,0,0,0,0,0,2418,0,5916,0,0,0,0,0,0,0,0,21183,6465,0,0,0,29435,0,0,0,0,0,0,0,0,24405,11718,0,0,40818,0,0,0,0,0,0,0,0,0,0,0,4102,0,0,9521,0,0,0,0,0,0,0,0,0,44980,12043,0,0,0,0,0,0,0,0,0,0,20007,18529,0,0,29819,0,27265,23860,0,13868,0,10607,0,0,0,0
Ethiopia,0,0,0,0,0,0,795,0,6571,12943,0,0,31258,0,0,0,17732,0,0,0,0,0,0,3298,0,4583,0,0,0,0,0,20763,0,1533,16903,195,0,560,0,0,0,0,0,0,2036,10282,5139,13790,21359,0,0,264,22570,0,0,0,0,0,0,11369,18221,0,0,0,20418,869,8310,0,0,0,0,0,0,0,0,8436,0,0,0,0,32319,8927,23028,28442,0,0,10166,0,30733,0,0,0,0,41655,0,0,0,3738,0,0,36726,0,0,0,0,0,8210,19878,0,0,1331,0,0,0,0,0,0,0,0,0,7415,0,0,0,0,19840,2904,0,0,0,8032,0,6252,0,0,0,0,0,0,4887,2638,14278,0,14547,4844,0,0,0,0,0,0,0,0,0,0,1793,0,44807,3755,0,10745,0,0,0,0,4263,0,5815,18432,16094,32826,0,0,8331,8697,0,0,0,0,4588,12452,0,0,17381,0,57126,23428,32259,0,0,0,0,0,14422,0,0
Fiji,0,0,0,0,0,0,0,0,5185,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,104,1372,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,1776,0,0,0,522,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,9352,0,0,0,345,0,2499,0,0,1362,0,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,331,726,0,0,0,0,0,0,0,1936,0,0,0,0,0,0,0,0,780,4189,0,0,942,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,11055,0,0,0,12817,0,16282,28928,0,0,0,0,0,0,19155,0,3999,0,0,0,0,0,13557,0,0,0,5318,0,728,0,0,0,0,0,0,0,8201,15984,21813,0,0,44,1636,4781,0,0,0,27466,0,0,0,38110,0,0,0,87501,0,0,0,0,1334,0,0,0,0,0,11087,1909,0,0,0,0,15640,2966,63262,0,2423,0,24136,0,0,0,0,0,0,0,0,5105,0,0,336,0,0,5962,9637,0,0,0,0,0,0,801,0,0,0,5402,0,520,0,0,0,0,0,280,0,0,52971,4916,0,0,0,30201,0,0,0,1264,0,0,0,13277,18904,8340,0,4647,46105,68,0,0,0,0,0,0,0,0,0,4385,749,0,0,9807,0,2651,0,0,0,0,0,0,0,70048,34698,0,0,0,0,5053,0,0,0,0,0,27852,0,0,0,15653,0,39353,60004,0,0,0,3632,0,0,0,0
France,0,2280,35666,0,21233,0,27214,0,51891,36483,0,5386,25931,5450,1418,2469,49939,0,5176,506,2550,18934,211,70829,679,27200,30856,0,12100,12285,31708,90282,0,4914,7011,26714,110903,12970,723,17608,64170,6513,0,13216,0,17605,37173,22055,2464,0,6466,13999,50173,0,6576,1019,5566,2168,125,32881,0,13100,9412,0,114610,21566,31664,0,2386,23218,3567,668,416,0,1217,36047,10907,0,51755,35180,19736,28236,56768,101063,720,107899,8990,22680,4691,0,295,46834,0,55653,0,0,13399,35346,0,4300,24778,0,16510,30301,870,11720,2138,58166,0,83770,5812,696,10751,14023,38375,0,0,0,1547,1982,0,4624,6811,0,2552,84912,23928,0,39811,167821,49302,19596,31002,0,7858,0,1999,7529,30062,49949,39521,59837,50756,54330,8312,0,0,0,0,4095,762,0,10945,19254,10909,2758,20245,0,32503,890,4031,0,0,26355,0,43293,5137,1213,54080,61242,19228,0,0,8824,113141,1340,3512,0,4434,59549,87274,0,0,8534,2611,144464,191206,207152,1602,606,1739,19340,16041,3042,6994,0
Gabon,0,0,0,0,0,0,0,0,3605,2446,0,0,0,0,0,0,16057,0,0,0,0,0,0,4265,0,250,0,0,0,0,10051,6731,0,0,0,282,0,0,0,0,0,0,0,0,0,0,249,806,0,0,0,0,1196,0,0,0,0,0,0,2004,78001,0,0,0,16189,0,279,0,0,0,0,0,0,0,0,442,0,0,0,0,0,636,6226,14044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,0,316,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,5139,932,0,0,0,1886,0,0,0,0,0,0,0,0,1588,2790,0,660,688,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990,2969,0,0,0,6467,0,0,11692,0,0,0,2560,0,0,0,0,0,575,30059,0,0,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,110,1137,0,0,0,0,0,0,1939,0,0,0,0,0,0,2204,0,168,0,0,0,0,0,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2183,0,0,0,0,880,0,0,0,0,0,0,1821,3396,0,0,0,3424,1865,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,1035,0,4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592,336,0,0,4730,870,0,0,0,0,0,0,0,0,774,3186,0,0,0,0,0,0,0,0,0,0,0,10168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5947,1588,0,0,0,0,0,0,168,0,0,0,1431,0,0,0,0,0,5252,4163,0,0,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,4759,10148,5578,5910,16346,0,0,0,0,9100,7832,0,0,0,0,36,0,6252,0,9998,0,0,0,0,0,4211,0,0,0,2304,10840,1566,0,0,0,0,0,1869,0,5912,7480,4338,0,0,0,3873,3184,0,0,0,3072,0,0,5978,6751,0,0,0,8292,0,7285,0,0,0,0,0,0,0,0,5820,0,0,0,8383,10659,3314,13782,7082,0,10207,2406,13218,0,0,300,8714,0,0,4230,0,4119,2608,0,784,6329,0,7167,3108,200,0,0,0,0,10,539,0,0,0,1595,0,7273,0,0,0,0,0,0,0,0,5744,6233,0,0,0,4635,0,0,0,4216,0,696,0,952,7483,4113,0,7519,10744,0,0,0,0,0,0,0,0,260,0,0,2502,0,0,3345,0,0,0,0,0,0,0,0,0,4578,5220,0,0,4430,0,2776,0,0,0,0,0,8548,11064,0,0,17323,0,5486,8424,0,9504,0,0,0,0,0,0
Germany,5999,19221,12039,0,8259,0,2497,22009,73794,35896,0,4981,0,14686,605,10889,76695,260,3673,0,4307,43435,2136,91417,4317,69964,7574,0,465,16559,0,129055,0,1584,1913,25947,22471,8766,0,5424,15798,12589,0,44124,0,24850,46383,52814,0,0,7763,10616,29812,0,3570,0,11023,39810,0,41011,201556,5117,0,0,0,0,90887,0,0,9023,0,1388,2430,0,7808,28669,13107,0,0,43528,19905,26591,49012,136290,1742,76411,3064,53976,7077,0,0,30573,0,0,0,0,26536,8985,0,5158,0,0,22301,27352,43453,2579,0,29181,0,4784,4899,0,0,4852,45088,0,9202,0,392,6765,0,0,0,0,0,141232,20375,0,2722,3503,62259,0,0,0,9775,0,8789,9387,49712,80950,43729,0,100710,134141,812,202,0,0,0,0,211,0,9467,0,11177,5032,0,0,55549,0,5587,0,0,18766,0,9511,4115,0,91389,133361,0,0,0,14133,184268,0,4314,0,5552,0,253245,0,0,15424,47002,0,329289,422046,0,1296,0,19195,11690,6603,0,0
Ghana,0,0,6912,0,0,0,0,0,28158,10811,0,0,0,0,0,0,22799,0,13701,0,0,0,0,12525,0,1400,13409,0,0,0,0,23291,0,0,0,0,0,1068,0,0,10886,0,0,0,0,3814,8708,11686,0,0,0,2064,14891,0,0,0,0,0,0,17169,25504,19860,0,0,51670,0,10567,0,0,11797,0,0,0,0,0,8491,952,0,0,0,0,12770,2949,28309,0,22594,0,0,0,0,0,0,0,0,0,0,0,0,1976,11083,22790,0,0,0,0,0,0,0,0,3783,1248,0,12414,0,0,0,0,0,0,0,0,0,0,0,0,41247,13544,0,12909,65209,20318,0,0,0,0,0,0,0,3627,5501,8243,0,0,16453,0,0,0,0,0,0,0,0,24305,0,7450,2831,0,0,10771,0,0,0,0,14010,0,0,0,0,19518,18800,0,0,0,0,0,0,30574,0,0,0,14054,0,0,0,0,0,33237,44968,0,0,0,8542,0,0,1617,0
Greece,0,0,5580,0,6870,0,1913,0,9281,13730,2624,0,12001,13129,0,1898,21325,0,1564,0,248,4663,0,10853,0,15612,3722,0,0,1490,1188,8160,0,0,1629,11223,53738,3387,0,4990,7086,2067,0,6703,0,34991,14924,11907,0,0,566,5338,23177,0,3444,0,356,3345,0,12432,38088,1839,0,0,43235,1382,0,0,0,6173,0,0,606,0,288,11427,2286,0,18420,18244,18028,11436,23991,85755,0,13341,9289,20083,0,0,90,38337,0,5031,0,0,1753,24536,0,2665,21796,0,3440,8211,11775,940,2072,3539,0,0,3032,2695,624,894,15876,0,1268,0,563,0,0,0,773,0,0,26027,8923,0,0,5867,18847,0,0,0,6234,0,1443,0,5170,21009,14602,11841,20472,98845,0,0,0,0,0,0,0,0,7379,12876,8519,1865,0,0,13238,0,4369,0,0,6566,0,8053,1043,0,24026,24592,3411,0,0,2626,20496,0,0,0,5215,624,46330,21797,0,3673,24916,55659,44741,56831,95,4056,0,7104,5006,516,0,0
Grenada,0,0,0,0,0,0,0,0,320,0,0,0,0,0,2316,0,0,0,0,0,0,0,0,1138,0,0,0,0,0,0,0,604,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,0,0,0,0,0,0,0,0
Guatamala,0,0,0,0,0,0,8775,0,6546,4515,0,408,0,11151,0,0,3410,3374,0,0,757,0,0,11894,0,688,0,0,0,0,0,8059,0,0,0,8612,2366,8304,0,0,0,12871,0,0,2878,0,1825,2400,0,0,4391,8795,1018,27056,0,0,0,0,0,4055,7558,0,0,0,8603,0,1106,0,0,0,0,0,1220,0,5673,1606,0,0,0,3072,0,2964,7661,8763,554,5034,1418,0,0,0,0,2334,0,0,0,0,0,0,0,0,11081,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,0,0,0,0,0,0,0,0,0,0,5157,5183,25279,0,0,10877,0,0,0,9278,0,1278,3010,3545,1740,2751,0,1272,2610,0,0,0,0,0,0,0,0,0,0,2027,0,0,0,974,0,0,0,0,5400,0,0,1312,0,4318,4672,0,0,0,0,0,0,0,0,2070,0,3793,0,0,0,0,0,3634,21730,0,0,0,12358,0,0,0,0
Guinea,0,0,3256,0,0,0,0,0,13428,2125,0,0,0,0,0,1788,26263,0,0,0,0,0,0,11006,0,2531,0,0,0,0,0,17361,0,0,0,1297,12417,911,0,0,0,0,0,0,0,0,4032,4079,0,0,0,4044,10220,0,0,0,0,0,0,3217,26769,0,0,0,24227,9636,5328,0,0,0,0,0,0,0,0,3779,0,0,0,0,0,6708,5287,29948,0,7881,0,0,0,0,0,6687,0,0,0,0,0,0,0,0,0,0,0,6713,0,0,0,0,0,2896,1314,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,25264,2971,0,0,9542,15394,0,0,0,0,0,0,0,912,9451,15738,1653,2718,9355,0,0,0,0,0,0,0,0,23985,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,15209,9510,0,0,0,0,0,0,5658,0,0,0,12100,0,0,0,7658,0,20714,30365,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,2083,0,0,0,0,0,0,0,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,3173,0,0,0,3049,0,0,0,0,0,0,0,0,0,0,7976,0,0,0,0,0,0,0,0,0,0,0,8200,0,0,0,0,0,835,0,0,0,0,0,0,0,0,0,1609,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,3742,0,0,0,0,0,0,0,0
Guyana,0,0,0,0,0,0,0,0,1415,150,0,0,0,0,4218,0,0,0,0,0,0,0,0,4203,0,0,0,0,0,0,0,4417,0,0,0,413,0,510,0,0,0,0,0,0,0,0,105,678,0,0,564,198,0,0,0,0,0,0,0,310,8529,0,0,0,0,0,33,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931,4070,0,0,0,240,0,0,0,0,0,0,0,0,824,69,0,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9731,0,0,7364,0,882,755,0,0,0,0,0,0,0,0,11724,0,0,0,0,0,0,0,7870,9249,0,0,0,8933,0,0,0,0
Haiti,0,0,0,0,0,0,2099,0,185,884,0,644,0,0,0,0,3750,0,0,0,0,0,0,3538,0,0,0,0,0,0,0,7611,0,0,0,2024,0,4492,0,0,0,3294,0,0,0,0,0,1286,0,0,7683,4597,0,0,0,0,0,0,0,1870,11831,0,0,0,5060,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,244,0,10572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8621,0,0,0,0,0,0,0,0,0,0,6381,424,0,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,0,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15746,0,0,0,0,0,0,0,0
Holy See (Vatican City),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,0,0,0,0,0,0,5005,0,3069,1902,0,450,0,10473,0,0,0,0,0,0,0,0,0,5696,0,0,0,0,0,0,0,6961,0,0,0,6612,0,5481,0,0,0,13658,0,0,0,0,2202,2203,0,0,3106,9732,0,11933,0,0,0,0,0,2481,2948,0,0,0,7160,0,105,0,13689,0,0,0,0,0,0,1008,0,0,0,0,0,714,3852,11415,514,1329,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12161,0,0,0,0,0,0,0,0,0,0,5341,1048,6387,0,0,2089,0,0,0,8533,0,140,0,954,1103,1012,0,0,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4883,3850,0,0,0,0,0,0,0,0,0,0,1138,0,0,0,0,0,420,22283,0,0,0,12424,0,0,0,0
Hungary,0,3694,0,0,8005,0,0,0,15241,43077,0,0,0,0,0,17588,35660,0,0,0,0,17455,0,0,0,18835,0,0,0,2976,0,20196,0,0,0,0,0,0,0,0,6008,0,0,32806,0,6951,42882,17148,0,0,0,0,0,0,0,0,0,0,0,44000,38163,0,0,0,191376,0,27308,0,0,8269,0,0,0,0,0,0,2384,0,0,32639,11088,14242,33795,121478,0,12236,6531,0,0,0,0,6728,0,0,0,0,0,1996,0,0,0,0,0,10739,4077,0,0,0,0,0,3150,0,0,0,5316,0,0,0,0,0,0,0,0,0,0,55126,4550,0,0,0,30611,0,3200,0,0,0,0,0,0,37089,19027,0,24190,91842,0,0,0,0,0,0,0,0,0,0,24466,8535,0,0,20317,0,14647,0,0,0,0,0,0,0,25863,49509,0,0,0,0,35672,0,0,0,0,0,34224,11147,0,0,47911,0,44298,70232,0,0,0,0,0,0,0,0
Iceland,0,124,0,0,0,0,0,0,3275,955,0,0,0,7570,0,345,659,0,0,0,0,0,0,6284,0,1298,0,0,0,0,0,3956,0,0,0,0,0,0,0,0,0,0,0,529,0,1175,2707,14091,0,0,0,0,0,0,0,0,0,0,0,5846,11719,0,0,0,23297,0,0,0,0,0,0,0,0,0,0,1346,0,0,0,0,0,1244,0,14328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384,4281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14493,1405,0,0,0,15132,0,0,0,0,0,0,0,356,7810,1144,0,236,4178,0,0,0,0,0,0,0,0,0,0,3346,0,0,0,2486,0,0,0,0,0,0,0,0,0,19664,3934,0,0,0,0,0,0,0,0,0,0,2184,0,0,0,5683,0,4888,17325,0,0,0,0,0,0,0,0
India,26340,0,11169,0,3938,0,10486,0,42287,20760,0,0,49919,19673,2112,7047,37354,0,2187,9859,3532,1290,7196,21542,31589,6237,0,32165,0,4347,5658,28898,0,3212,2278,18911,56571,10378,353,5476,0,4419,0,4347,1480,22757,16795,18132,0,0,2766,9435,61119,0,2995,2310,3592,0,5173,25254,31909,6129,0,0,56969,38809,7236,0,2590,4325,0,518,1220,0,1834,10096,2187,0,61376,20599,22524,13342,39905,42104,1445,45429,48992,13979,9056,0,9176,45350,0,57151,0,0,4275,15087,4158,4691,23214,0,4806,12090,0,8106,8746,57882,21982,2749,5016,0,1244,9604,19219,0,878,0,3966,0,0,45946,4708,0,34523,25988,26386,216,0,7373,18463,106552,262847,0,13034,9892,3879,0,15461,14610,12294,54890,5919,33762,769,0,0,0,0,0,0,0,61757,10845,10893,3193,20722,0,17176,6224,6102,391607,0,27472,0,12225,3207,0,30082,31183,19830,0,20078,100476,44260,3790,3347,0,12304,0,19959,2714,0,8899,19124,70564,54807,54460,0,6429,0,12061,17748,1896,18162,0
Indonesia,0,0,14830,0,0,0,24119,0,42758,17094,0,0,37700,121140,384,0,21908,0,0,3014,207,324,0,29392,26352,6302,0,24051,0,7350,0,35006,0,2247,4548,14621,70997,8773,0,7057,0,2266,0,4311,3266,8963,13538,14000,0,0,3234,5215,23727,0,0,1162,499,0,509,18631,32641,3544,0,0,39991,3378,10092,0,1681,6888,0,710,2916,0,877,8002,2926,75237,0,0,21949,11829,12167,35203,842,50865,40984,8620,0,0,2812,56596,0,87901,0,7389,1564,10036,1149,3841,79698,0,794,6411,0,6124,3373,81655,0,1262,5794,822,144,4648,15497,0,0,0,3876,0,129037,0,0,0,9951,32187,30530,0,0,17144,17566,68764,32618,0,12428,24126,4357,4664,24598,10273,9714,58247,7722,24631,0,1303,0,0,2072,0,0,0,1870,15316,13487,3759,61222,0,11991,1619,7816,0,0,6482,0,4976,9047,0,27233,20557,17021,0,0,3942,44372,31548,0,0,7810,1164,14735,2405,0,518,0,275993,26384,50846,0,3525,0,21497,37011,1885,84,0
Iran,29142,0,0,0,0,0,0,92067,42915,9894,0,0,0,0,0,0,17766,0,0,0,0,0,0,18805,0,4674,0,0,0,0,0,12343,0,0,0,852,0,594,0,0,0,199,0,0,0,14930,9413,9437,0,0,0,0,8715,0,0,0,0,0,0,13130,19234,0,0,0,67294,0,3431,0,0,0,0,0,0,0,0,3923,1954,0,0,0,0,3318,0,37047,0,11330,12131,0,0,0,0,0,0,0,0,0,844,16695,0,0,0,0,2016,4539,0,0,0,16120,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,21861,14199,0,0,0,11081,0,0,0,0,0,390,0,3266,5046,2139,0,11003,23872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280,0,0,0,0,0,0,0,0,0,21797,17272,0,0,0,0,5244,0,0,0,0,0,107561,0,0,0,0,0,19782,28539,0,0,0,0,0,721,0,0
Iraq,0,0,11614,0,0,0,0,0,20575,11007,0,0,0,0,0,0,16085,0,0,0,0,0,0,11941,0,11755,0,0,0,0,0,17614,0,0,0,0,0,0,0,0,0,0,0,0,0,13831,10394,12375,0,0,0,1034,35362,0,0,0,0,0,0,13791,25800,0,0,0,23844,0,8083,0,0,0,0,0,0,0,0,6036,0,0,0,0,0,7300,4487,25989,0,0,159432,3921,0,0,0,0,0,0,0,0,480,46353,0,0,0,0,0,0,0,0,0,15067,0,0,1024,0,0,0,2777,0,0,0,0,0,0,0,0,0,0,15314,7977,0,0,0,8009,50079,0,0,0,0,0,0,585,7585,2677,17260,16838,7127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183,0,0,0,0,0,0,0,0,0,23499,14339,0,0,0,0,11025,0,0,0,0,1179,26085,0,0,0,9983,0,22156,34189,0,0,0,0,0,6908,0,0
Ireland,0,0,0,0,2998,0,7269,0,27518,8753,0,0,7963,12921,0,960,30268,0,0,0,135,0,0,11605,0,3942,0,0,0,558,0,15923,0,0,946,6565,25223,2756,0,0,3224,495,0,758,0,10161,14386,14884,0,0,623,497,0,0,0,0,0,0,0,10237,42076,0,0,0,67875,1899,3907,0,0,0,0,0,0,0,0,15734,1049,21250,0,8012,0,0,14572,41707,0,32386,2771,10782,0,0,0,5047,0,0,0,0,610,2676,0,1840,0,0,0,8561,0,0,1409,14037,0,0,1430,0,0,0,24180,0,0,0,0,0,0,0,0,0,0,31373,16447,0,0,0,24327,0,0,0,1787,419,0,0,11447,8031,11536,1949,1535,20540,0,0,0,0,0,0,0,0,0,0,5027,780,0,0,15599,0,3458,0,0,5566,0,0,0,0,26396,18909,8061,0,0,1475,2776,0,0,0,3501,0,26797,0,0,0,11435,16467,101509,88949,0,0,0,7099,2836,0,0,0
Israel,0,375,0,0,7597,0,0,0,5200,6354,25389,0,8735,0,0,3426,22657,0,0,0,0,637,2367,9124,0,6851,0,0,0,0,0,12263,0,0,0,0,14221,681,0,4615,0,0,0,2008,0,22371,22364,7715,0,0,234,2421,10267,0,0,0,1772,0,0,13408,32019,0,0,0,35584,0,25617,0,0,0,0,0,0,0,0,8976,1397,0,0,0,15482,12417,0,48672,0,10430,45870,47867,0,0,0,0,0,0,336,0,956,0,0,0,0,0,3341,6250,0,0,0,0,0,0,1396,0,0,0,390,0,1986,0,0,228,0,0,0,0,0,35890,4550,0,0,0,15680,0,0,0,0,0,0,0,4121,10751,12272,0,16227,35670,0,0,0,0,0,0,0,0,0,0,7066,1727,0,0,11165,0,3799,0,0,0,0,0,0,0,21800,20165,80441,0,0,0,0,0,0,0,0,0,32820,2846,0,0,46259,36761,62452,72104,0,3434,0,1901,0,0,0,0
